Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Mean Radiant Temperature [C](Hourly),PLENUM-1:Zone Mean Radiant Temperature [C](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),PLENUM-1:Zone Mean Air Temperature [C](Hourly),PLENUM-1:Zone Operative Temperature [C](Hourly),COMFENZONE:Zone Air System Sensible Heating Rate [W](Hourly),COMFENZONE:Zone Air System Sensible Cooling Rate [W](Hourly),COMFENZONE:Zone Air Temperature [C](Hourly),COMFENZONE:Zone Air Humidity Ratio [](Hourly),COMFENZONE:Zone Air Relative Humidity [%](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air Humidity Ratio [](Hourly),PLENUM-1:Zone Air Relative Humidity [%](Hourly),HOT WATER LOOP HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),CHILLED WATER LOOP CHILLED WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),CHILLED WATER LOOP CONDENSER WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),COMFENZONE:Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](Hourly),PLENUM-1:Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](Hourly),COMFENZONE:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),PLENUM-1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),PLENUM-1:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),COMFENZONE REHEAT COIL:Heating Coil Heating Energy [J](Hourly),COMFENZONE REHEAT COIL:Heating Coil Heating Rate [W](Hourly),VAV SYS 1 HEATING COIL:Heating Coil Heating Energy [J](Hourly),VAV SYS 1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),VAV SYS 1 COOLING COIL:Cooling Coil Total Cooling Energy [J](Hourly),VAV SYS 1 COOLING COIL:Cooling Coil Sensible Cooling Energy [J](Hourly),VAV SYS 1 COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),VAV SYS 1 COOLING COIL:Cooling Coil Sensible Cooling Rate [W](Hourly),COMFENZONE VAV REHEAT:Zone Air Terminal VAV Damper Position [](Hourly),MAIN BOILER:Boiler Heating Rate [W](Hourly),MAIN BOILER:Boiler Heating Energy [J](Hourly),MAIN BOILER:Boiler NaturalGas Rate [W](Hourly),MAIN BOILER:Boiler NaturalGas Energy [J](Hourly),MAIN CHILLER:Chiller Electricity Rate [W](Hourly),MAIN CHILLER:Chiller Electricity Energy [J](Hourly),MAIN CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),MAIN CHILLER:Chiller Evaporator Cooling Energy [J](Hourly),MAIN CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),MAIN CHILLER:Chiller Condenser Heat Transfer Energy [J](Hourly),MAIN CHILLER:Chiller COP [W/W](Hourly),MAIN TOWER:Cooling Tower Heat Transfer Rate [W](Hourly),MAIN TOWER:Cooling Tower Fan Electricity Rate [W](Hourly),MAIN TOWER:Cooling Tower Fan Electricity Energy [J](Hourly),VAV SYS 1:Air System Fan Electricity Energy [J](Hourly) 
Eclear,E,Clear, 01/01  11:00:00,-2.6125,61992,12.22029494,12.99253975,12.97092508,12.59561001,12.91561653,12.95407814,79.56401672,0,12.97092508,0.00200986,21.18738349,0.837015155,1.924590469,12.91561653,0.00200893,21.25480662,78.13697605,7.340311532,31.03618821,1,0,0,0,0,0,862101.9655,239.4727682,0,0,0,0,0,0,0.3,216.3988667,779035.9202,277.3861447,998590.1209,0,0,0,0,0,0,0,0,0,0,378007.7433
Eclear,E,Clear, 01/01  12:00:00,-1.8875,49896,12.28884096,12.98936704,12.89669834,12.59276965,12.90615219,12.94775961,51.90554746,0,12.89669834,0.002040114,21.57431524,0.909558533,1.783915023,12.90615219,0.002027813,21.43173927,77.23623793,7.340311532,31.03618821,1,0,0,0,0,0,586428.1573,162.8967104,0,0,0,0,0,0,0.225,149.2817675,537414.3632,191.4354727,689167.7017,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/01  13:00:00,-1.0125,49896,12.37199832,12.98971548,12.91636088,12.6441796,12.92839288,12.95905418,41.26644903,0,12.91636088,0.002101993,22.15269972,0.731075036,1.564858422,12.92839288,0.002075164,21.85452112,76.42665352,7.340311532,31.03618821,1,0,0,0,0,0,500719.0397,139.0886221,0,0,0,0,0,0,0.225,121.2676669,436563.6008,155.6466967,560328.1083,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/01  14:00:00,-0.225,49896,12.41174635,12.9884332,12.93373296,12.67273966,12.95487119,12.9716522,38.30169039,0,12.93373296,0.002213047,23.26076469,0.015221566,1.296546903,12.95487119,0.002172489,22.80428206,75.64128799,7.340311532,31.03618821,1,0,0,0,0,0,455928.0165,126.6466712,0,0,0,0,0,0,0.225,112.2056569,403940.3648,144.0590483,518612.5738,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/01  15:00:00,0.375,49896,12.5444517,12.98454849,12.96205845,12.75325507,12.97009304,12.97732076,16.8320747,0,12.96205845,0.002364842,24.8106822,0.674219542,0.077962134,12.97009304,0.002308777,24.20988056,75.08478201,7.340311532,31.03618821,1,0,0,0,0,0,367269.5504,102.0193196,0,0,0,0,0,0,0.225,89.35489486,321677.6215,114.8055586,413300.011,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/01  16:00:00,0.6,49896,12.42860338,12.98564323,12.9872084,12.70790589,12.95942844,12.97253584,38.36843758,0,12.9872084,0.002571352,26.9146168,0.500425718,0.799798844,12.95942844,0.002501072,26.22885977,74.94371257,7.340311532,31.03618821,1,0,0,0,0,0,515235.7137,143.1210316,0,0,0,0,0,0,0.3,128.540432,462745.5552,165.1139369,594410.1728,0,0,0,0,0,0,0,0,0,0,378007.7433
Eclear,E,Clear, 01/01  17:00:00,0.6,49896,12.11891405,12.9806123,12.90319107,12.51105256,12.91451474,12.94756352,64.03562474,0,12.90319107,0.002791609,29.35796978,0.895687202,1.787517437,12.91451474,0.002721981,28.61108491,74.79561326,7.340311532,31.03618821,1,0,0,0,0,0,520028.723,144.452423,0,0,0,0,0,0,0.225,133.9342672,482163.362,171.8373722,618614.5398,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/01  18:00:00,0.6,49896,11.99595353,12.97986215,12.90840473,12.45217913,12.91879097,12.94932656,49.72532429,0,12.90840473,0.002984887,31.39378766,0.885196586,1.710828418,12.91879097,0.002925154,30.7497557,74.78489331,7.340311532,31.03618821,1,0,0,0,0,0,463312.2011,128.6978336,0,0,0,0,0,0,0.225,119.5621953,430423.903,153.467016,552481.2575,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/01  19:00:00,0.6,128520,12.0097486,12.97927874,12.93225631,12.47100245,12.95235369,12.96581621,41.96162544,0,12.93225631,0.003141603,32.99585025,0.018187333,1.354673153,12.95235369,0.003091969,32.43428759,74.79558261,7.340311532,31.03618821,1,0,0,0,0,0,432730.4123,120.2028923,0,0,0,0,0,0,0.225,110.4909407,397767.3865,141.8655168,510715.8603,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/01  20:00:00,0.225,151200,12.02551687,12.97580254,12.97325088,12.49938387,12.96804472,12.97192363,8.570414418,0,12.97325088,0.003274661,34.29282586,0.791411568,0.102838085,12.96804472,0.003231724,33.85584761,75.15352737,7.340311532,31.03618821,1,0,0,0,0,0,338630.6499,94.06406942,0,0,0,0,0,0,0.225,88.42514531,318330.5231,113.6147646,409013.1526,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/01  21:00:00,-0.6875,151200,12.0173014,12.97912791,12.97053702,12.49391921,12.97868567,12.97890679,0,0,12.97053702,0.00348424,36.48056736,0,0,12.97868567,0.003271238,34.24435246,74.88836099,7.340311532,31.03618821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclear,E,Clear, 01/01  22:00:00,-1.475,151200,11.98219936,12.97748369,12.96269988,12.47244962,12.95867654,12.96808012,18.3220825,0,12.96269988,0.003517141,36.86772031,0.506886805,0.519276839,12.95867654,0.003457124,36.25144974,76.53271899,7.340311532,31.03618821,1,0,0,0,0,0,447341.2232,124.2614509,0,0,0,0,0,0,0.225,128.3516165,462065.8193,164.6973717,592910.5382,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/01  23:00:00,-2.0125,128520,11.83815235,12.9757639,12.9027368,12.37044457,12.93098806,12.95337598,61.52937895,0,12.9027368,0.003492736,36.77304492,2.587810744,1.664124764,12.93098806,0.003488103,36.65444106,77.28941901,7.340311532,31.03618821,1,0,0,0,0,0,634650.4467,176.2917908,0,0,0,0,0,0,0.225,169.4406682,609986.4055,217.1111873,781600.2744,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/01  24:00:00,-3.2625,61992,11.63671789,12.97663934,12.83733799,12.23702794,12.91956199,12.94810066,106.5147479,0,12.83733799,0.00344112,36.39244065,1.861208727,3.024051617,12.91956199,0.003463363,36.42319646,78.37117457,7.340311532,31.03618821,1,0,0,0,0,0,842664.2089,234.0733914,0,0,0,0,0,0,0.225,237.8797683,856367.1658,304.1081965,1094789.508,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/02  01:00:00,-4.2125,39312,11.51350559,12.96646431,12.84521095,12.17935827,12.9690863,12.96777531,101.1060744,0,12.84521095,0.003345005,35.34078167,2.346189894,0.407554511,12.9690863,0.003375204,35.36362785,79.35430032,7.340311532,31.03618821,1,0,0,0,0,0,884162.3187,245.6006441,0,0,0,0,0,0,0.225,236.7842753,852423.391,302.8366373,1090211.894,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/02  02:00:00,-4.4,39312,11.38829314,12.97102062,12.99045924,12.18937619,12.92444784,12.94773423,153.3131382,0,12.99045924,0.003251593,34.03574647,4.234938844,2.837150615,12.92444784,0.003278772,34.47035305,79.91377246,7.340311532,31.03618821,1,0,0,0,0,0,1246515.321,346.2542557,0,0,0,0,0,0,0.3,333.9032215,1202051.597,426.8573534,1536686.472,0,0,0,0,0,0,0,0,0,0,378007.7433
Eclear,E,Clear, 01/02  03:00:00,-5.15,16632,11.28457051,12.97019082,12.81342324,12.04899688,12.91170288,12.94094685,141.2993824,6.880993652,12.81342324,0.00318789,33.76956727,4.616290088,3.134965248,12.91170288,0.003211756,33.78808913,80.22386821,7.340311532,31.03618821,1,0,0,0,0,0,1054289.198,292.8581105,0,0,0,0,0,0,0.225,291.3010699,1048683.852,371.7724438,1338380.798,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/02  04:00:00,-5.9125,16632,11.18597972,12.97041031,12.7879341,11.98695691,12.90029032,12.93535031,149.7818673,8.139915946,12.7879341,0.003077933,32.65343025,5.262993675,3.35858525,12.90029032,0.003109867,32.73209069,80.97323348,7.340311532,31.03618821,1,0,0,0,0,0,1104127.079,306.7019665,0,0,0,0,0,0,0.225,301.6140121,1085810.443,384.8168872,1385340.794,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/02  05:00:00,-5.4125,16632,11.15380154,12.97033059,12.78251187,11.9681567,12.92726486,12.94879773,173.7799047,8.698102359,12.78251187,0.002973329,31.5372998,2.846379929,3.805048639,12.92726486,0.003000084,31.5062971,80.56993796,7.340311532,31.03618821,1,0,0,0,0,0,1165402.545,323.7229292,0,0,0,0,0,0,0.225,304.629092,1096664.731,388.6839362,1399262.17,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/02  06:00:00,-4.3125,16632,11.2124405,12.96752251,12.80712192,12.00978121,12.97782726,12.97267488,140.6254393,0,12.80712192,0.002925263,30.96705809,2.548523999,0.456774204,12.97782726,0.002933104,30.69211697,79.50932205,7.340311532,31.03618821,1,0,0,0,0,0,1026932.558,285.2590438,0,0,0,0,0,0,0.225,269.674306,970827.5016,344.5690104,1240448.437,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/02  07:00:00,-3.9,61992,11.20175686,12.96697522,12.98732987,12.09454336,12.90658651,12.93678087,199.5749672,7.671310039,12.98732987,0.00292607,30.58011605,5.142192999,3.606625016,12.90658651,0.002928891,30.77327615,79.41676647,7.340311532,31.03618821,1,0,0,0,0,0,1360832.252,378.008959,0,0,0,0,0,0,0.3,362.8855217,1306387.878,463.4554242,1668439.527,0,0,0,0,0,0,0,0,0,0,378007.7433
Eclear,E,Clear, 01/02  08:00:00,-3.525,61992,11.29721782,12.96725432,12.81976092,12.05848937,12.9154339,12.94134411,123.4274103,6.560272174,12.81976092,0.002935069,31.00769182,4.431819235,2.978505038,12.9154339,0.002930904,30.76388481,78.70093624,7.340311532,31.03618821,1,0,0,0,0,0,906440.2703,251.788964,0,0,0,0,0,0,0.225,237.8486731,856255.2231,304.0434332,1094556.36,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/02  09:00:00,-2.6125,84672,12.23711729,12.96555413,12.91988261,12.57849995,12.91907271,12.94231342,40.08553369,60.2452254,12.91988261,0.002958783,31.02793762,3.032945099,2.030197929,12.91907271,0.002947397,30.90884664,77.95908446,7.340311532,31.03618821,1,0,0,0,0,0,379053.1622,105.2925451,0,0,0,0,0,0,0.225,97.17279335,349822.0561,124.5308158,448310.9368,0,0,0,0,0,0,0,0,0,0,283505.8075
Eclear,E,Clear, 01/02  10:00:00,-1.8875,84672,15.74631784,12.9969384,14.86426634,15.30529209,13.21820025,13.10756932,0,104.4081772,14.86426634,0.002999457,27.81002924,6.887870805,0,13.21820025,0.002981094,30.64437021,77.83959012,7.340311532,31.03618821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189003.8717
Eclear,E,Clear, 01/02  11:00:00,-1.325,61992,17.05646704,12.98830346,17.22512105,17.14079405,13.02005986,13.00418166,0,0,17.22512105,0.003102279,24.62464518,0,0,13.02005986,0.002983151,31.04330858,77.83959012,7.340311532,31.03618821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclear,E,Clear, 01/02  12:00:00,-0.4125,49896,16.66672925,12.98551012,16.7901356,16.72843243,12.98286712,12.98418862,0,0,16.7901356,0.003274133,26.66810749,0,0,12.98286712,0.002983164,31.06706047,77.83959012,7.340311532,31.03618821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclear,E,Clear, 01/02  13:00:00,1.0625,49896,16.44711104,12.98582208,16.58067172,16.51389138,12.98567374,12.98574791,0,0,16.58067172,0.00343054,28.24813356,0,0,12.98567374,0.002983164,30.99754884,77.83959012,7.340311532,31.03618821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclear,E,Clear, 01/02  14:00:00,1.7,49896,15.94816587,12.98580083,16.1148761,16.03152099,12.98571787,12.98575935,0,0,16.1148761,0.003583066,30.34668025,0,0,12.98571787,0.002983164,30.95359909,77.83959012,7.340311532,31.03618821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclear,E,Clear, 01/02  15:00:00,1.7,49896,15.67426277,12.98578438,15.8171812,15.74572199,12.98576534,12.98577486,0,0,15.8171812,0.003723866,32.12168021,0,0,12.98576534,0.002983164,30.9415408,77.83959012,7.340311532,31.03618821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclear,E,Clear, 01/02  16:00:00,1.7,49896,15.17760649,12.98577304,15.36518226,15.27139437,12.9857728,12.98577292,0,0,15.36518226,0.003850908,34.19033512,0,0,12.9857728,0.002983164,30.94152583,77.83959012,7.340311532,31.03618821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclear,E,Clear, 01/02  17:00:00,1.7,49896,14.63405224,12.98576558,14.79462178,14.71433701,12.98577003,12.98576781,0,0,14.79462178,0.003960693,36.47358836,0,0,12.98577003,0.002983164,30.94153138,77.83959012,7.340311532,31.03618821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclear,E,Clear, 01/02  18:00:00,2.0125,49896,14.290993,12.98576096,14.71447101,14.50273201,12.9857654,12.98576318,0,0,14.71447101,0.004091674,37.88581237,0,0,12.9857654,0.002983164,30.96147736,77.83959012,7.340311532,31.03618821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclear,E,Clear, 01/02  19:00:00,1.8875,128520,14.15141455,12.98575837,14.72453906,14.43797681,12.98576157,12.98575997,0,0,14.72453906,0.004255184,39.43161783,0,0,12.98576157,0.002983164,31.01332015,77.83959012,7.340311532,31.03618821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclear,E,Clear, 01/02  20:00:00,1.7,151200,14.10268516,12.98575728,14.89034572,14.49651544,12.9857591,12.98575819,0,0,14.89034572,0.004492158,41.19741969,0,0,12.9857591,0.002983164,31.03724863,77.83959012,7.340311532,31.03618821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclear,E,Clear, 01/02  21:00:00,-0.425,151200,14.06594223,12.98575701,14.96346515,14.51470369,12.98575781,12.98575741,0,0,14.96346515,0.004790824,43.77015039,0,0,12.98575781,0.002983164,31.07712468,77.83959012,7.340311532,31.03618821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclear,E,Clear, 01/02  22:00:00,-2.0125,151200,13.90735359,12.9857576,14.68001378,14.29368368,12.98575749,12.98575754,0,0,14.68001378,0.004982266,46.40962463,0,0,12.98575749,0.002983164,31.12098561,77.83959012,7.340311532,31.03618821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclear,E,Clear, 01/02  23:00:00,-3.95,128520,13.50143895,12.98575873,13.98550318,13.74347107,12.98575787,12.9857583,0,0,13.98550318,0.005054418,49.2999221,0,0,12.98575787,0.002983164,31.15288364,77.83959012,7.340311532,31.03618821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
